Year,Manufacturer,Model,barrels08,charge240,city08U,cityCD,cityE,cityUF,co2,comb08U,combE,combinedCD,combinedUF,cylinders,feScore,fuelCost08,fuelType1,ghgScore,highway08U,highwayCD,highwayE,highwayUF,id,phevBlended,charge240b
2011,Audi,A6 quattro,14.16714286,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,3100.0,Premium Gasoline,-1,25.0,0.0,0.0,0.0,30356,False,0.0
2011,Ford,Fusion AWD FFV,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2650.0,Regular Gasoline,-1,25.0,0.0,0.0,0.0,30369,False,0.0
2011,Mercury,Milan Hybrid FWD,7.829210526,0.0,40.0,0.0,0.0,0.0,-1.0,38.0,0.0,0.0,0.0,4.0,-1,1400.0,Regular Gasoline,-1,35.0,0.0,0.0,0.0,30370,False,0.0
2011,Mercury,Milan AWD FFV,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2650.0,Regular Gasoline,-1,25.0,0.0,0.0,0.0,30372,False,0.0
2011,Cadillac,STS,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,27.0,0.0,0.0,0.0,30379,False,0.0
2011,Cadillac,CTS,21.25071429,0.0,12.0,0.0,0.0,0.0,-1.0,14.0,0.0,0.0,0.0,8.0,-1,4650.0,Premium Gasoline,-1,18.0,0.0,0.0,0.0,30382,False,0.0
2011,Cadillac,CTS,18.594375,0.0,14.0,0.0,0.0,0.0,-1.0,16.0,0.0,0.0,0.0,8.0,-1,4100.0,Premium Gasoline,-1,19.0,0.0,0.0,0.0,30383,False,0.0
2011,Mercedes-Benz,E550,16.52833333,0.0,15.0,0.0,0.0,0.0,-1.0,17.0,0.0,0.0,0.0,8.0,-1,3650.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,30393,False,0.0
2011,Nissan,Versa,10.62535714,0.0,25.0,0.0,0.0,0.0,-1.0,28.0,0.0,0.0,0.0,4.0,-1,1900.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,30401,False,0.0
2011,Mazda,Speed 3,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,4.0,-1,3100.0,Premium Gasoline,-1,24.0,0.0,0.0,0.0,30402,False,0.0
2011,Subaru,Impreza Wagon/Outback Sport AWD,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,4.0,-1,3100.0,Premium Gasoline,-1,24.0,0.0,0.0,0.0,30429,False,0.0
2011,Mitsubishi,Lancer Sportback,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,30436,False,0.0
2011,Volkswagen,Jetta SportWagen,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,5.0,-1,2050.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,30440,False,0.0
2011,MINI,Cooper Countryman,9.917,0.0,27.0,0.0,0.0,0.0,-1.0,30.0,0.0,0.0,0.0,4.0,-1,2200.0,Premium Gasoline,-1,34.0,0.0,0.0,0.0,30636,False,0.0
2011,Suzuki,Kizashi,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,30648,False,0.0
2011,Suzuki,Kizashi S,12.39625,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,30649,False,0.0
2011,Suzuki,Kizashi S AWD,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,30651,False,0.0
2011,Suzuki,Kizashi AWD,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,30652,False,0.0
2011,Cadillac,CTS Wagon AWD,14.16714286,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,30694,False,0.0
2011,Suzuki,SX4,11.9004,0.0,23.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,30702,False,0.0
2011,Volkswagen,Jetta SportWagen,11.16234375,0.0,29.0,0.0,0.0,0.0,318.0,32.0,0.0,0.0,0.0,4.0,-1,1850.0,Diesel,-1,37.0,0.0,0.0,0.0,30703,False,0.0
2011,Toyota,Corolla,9.917,0.0,27.0,0.0,0.0,0.0,-1.0,30.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,34.0,0.0,0.0,0.0,30847,False,0.0
2011,Toyota,Corolla,11.9004,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,30849,False,0.0
2011,Acura,RL,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,19.0,0.0,0.0,0.0,6.0,-1,3250.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,30850,False,0.0
2011,Kia,Optima,11.01888889,0.0,23.0,0.0,0.0,0.0,-1.0,27.0,0.0,0.0,0.0,4.0,-1,1950.0,Regular Gasoline,-1,33.0,0.0,0.0,0.0,30854,False,0.0
2011,Lexus,LS 460 L AWD,16.52833333,0.0,15.0,0.0,0.0,0.0,-1.0,18.0,0.0,0.0,0.0,8.0,-1,3650.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,30859,False,0.0
2011,Nissan,Altima,11.44269231,0.0,23.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,30861,False,0.0
2011,Nissan,Juke AWD,11.01888889,0.0,24.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,2400.0,Premium Gasoline,-1,29.0,0.0,0.0,0.0,30869,False,0.0
2011,Kia,Forte,10.25896552,0.0,25.0,0.0,0.0,0.0,-1.0,28.0,0.0,0.0,0.0,4.0,-1,1850.0,Regular Gasoline,-1,34.0,0.0,0.0,0.0,30938,False,0.0
2011,Saab,9-5 Sedan AWD,14.8755,0.0,16.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2650.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,30941,False,0.0
2011,Chevrolet,Volt,2.977029546,4.0,0.0,0.0,36.0,0.0,84.0,0.0,36.0,0.0,0.0,4.0,-1,1750.0,Premium Gasoline,-1,0.0,0.0,37.0,0.0,30980,False,0.0
2011,Kia,Forte Koup,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,31000,False,0.0
2011,Lexus,CT 200h,7.083571429,0.0,42.0,0.0,0.0,0.0,-1.0,41.0,0.0,0.0,0.0,4.0,-1,1250.0,Regular Gasoline,-1,40.0,0.0,0.0,0.0,31002,False,0.0
2011,Saab,9-3 Sedan AWD,12.93521739,0.0,19.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,4.0,-1,2300.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31004,False,0.0
2011,Cadillac,CTS Wagon,18.594375,0.0,14.0,0.0,0.0,0.0,-1.0,16.0,0.0,0.0,0.0,8.0,-1,4100.0,Premium Gasoline,-1,19.0,0.0,0.0,0.0,31025,False,0.0
2011,Nissan,Cube,11.01888889,0.0,24.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,1950.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31028,False,0.0
2011,Hyundai,Sonata Hybrid,8.264166667,0.0,34.0,0.0,0.0,0.0,-1.0,36.0,0.0,0.0,0.0,4.0,-1,1500.0,Regular Gasoline,-1,39.0,0.0,0.0,0.0,31076,False,0.0
2012,BMW,650i Convertible,16.52833333,0.0,15.0,0.0,0.0,0.0,-1.0,17.0,0.0,0.0,0.0,8.0,-1,3650.0,Premium Gasoline,-1,22.0,0.0,0.0,0.0,31160,False,0.0
2012,Audi,A4,11.9004,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2600.0,Premium Gasoline,-1,29.0,0.0,0.0,0.0,31176,False,0.0
2012,Ford,Focus FWD,9.597096774,0.0,27.0,0.0,0.0,0.0,-1.0,30.0,0.0,0.0,0.0,4.0,-1,1700.0,Regular Gasoline,-1,36.0,0.0,0.0,0.0,31182,False,0.0
2012,Ford,Focus FWD,10.25896552,0.0,25.0,0.0,0.0,0.0,-1.0,29.0,0.0,0.0,0.0,4.0,-1,1850.0,Regular Gasoline,-1,34.0,0.0,0.0,0.0,31184,False,0.0
2012,Ford,Focus SFE FWD,9.2971875,0.0,27.0,0.0,0.0,0.0,-1.0,31.0,0.0,0.0,0.0,4.0,-1,1650.0,Regular Gasoline,-1,38.0,0.0,0.0,0.0,31185,False,0.0
2012,Volkswagen,CC 4motion,14.8755,0.0,16.0,0.0,0.0,0.0,-1.0,19.0,0.0,0.0,0.0,6.0,-1,3250.0,Premium Gasoline,-1,25.0,0.0,0.0,0.0,31197,False,0.0
2012,Volvo,S60 FWD,12.93521739,0.0,20.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,5.0,-1,2300.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31208,False,0.0
2012,Audi,A6 quattro,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2950.0,Premium Gasoline,-1,28.0,0.0,0.0,0.0,31213,False,0.0
2012,Infiniti,M37x,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,19.0,0.0,0.0,0.0,6.0,-1,3250.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,31220,False,0.0
2012,Mazda,6,11.9004,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31223,False,0.0
2012,Mazda,6,12.39625,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31224,False,0.0
2012,Saab,9-3X SportCombi AWD,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,4.0,-1,2400.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31243,False,0.0
2012,Volkswagen,Jetta SportWagen,11.44269231,0.0,23.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,5.0,-1,2050.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,31247,False,0.0
2012,Volkswagen,Jetta SportWagen,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,5.0,-1,2050.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,31248,False,0.0
2012,Chevrolet,Camaro,16.52833333,0.0,15.0,0.0,0.0,0.0,-1.0,18.0,0.0,0.0,0.0,8.0,-1,2950.0,Regular Gasoline,-1,23.0,0.0,0.0,0.0,31347,False,0.0
2012,Chevrolet,Camaro,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,6.0,-1,2400.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31348,False,0.0
2012,Rolls-Royce,Phantom Coupe,21.25071429,0.0,11.0,0.0,0.0,0.0,-1.0,13.0,0.0,0.0,0.0,12.0,-1,4650.0,Premium Gasoline,-1,17.0,0.0,0.0,0.0,31353,False,0.0
2012,Buick,Regal,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,4.0,-1,2400.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31359,False,0.0
2012,Buick,Regal,12.39625,0.0,19.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,31360,False,0.0
2012,Buick,LaCrosse AWD,14.8755,0.0,16.0,0.0,0.0,0.0,-1.0,19.0,0.0,0.0,0.0,6.0,-1,2650.0,Regular Gasoline,-1,25.0,0.0,0.0,0.0,31362,False,0.0
2012,Cadillac,CTS,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,27.0,0.0,0.0,0.0,31365,False,0.0
2012,Chevrolet,Cruze,9.917,0.0,25.0,0.0,0.0,0.0,-1.0,29.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,36.0,0.0,0.0,0.0,31370,False,0.0
2012,Chevrolet,Cruze,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,33.0,0.0,0.0,0.0,31371,False,0.0
2012,Chrysler,200,12.39625,0.0,20.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31378,False,0.0
2012,Chrysler,200,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,6.0,-1,2400.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31380,False,0.0
2012,Dodge,Avenger,12.93521739,0.0,19.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2300.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,31383,False,0.0
2012,Ford,Fusion FWD,12.39625,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31385,False,0.0
2012,Ford,Fusion Hybrid FWD,7.829210526,0.0,40.0,0.0,0.0,0.0,-1.0,38.0,0.0,0.0,0.0,4.0,-1,1400.0,Regular Gasoline,-1,35.0,0.0,0.0,0.0,31388,False,0.0
2012,Volvo,S80 FWD,12.93521739,0.0,19.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,6.0,-1,2300.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31405,False,0.0
2012,Volvo,S80 AWD,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,31406,False,0.0
2012,Saab,9-3 SportCombi,14.16714286,0.0,17.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,4.0,-1,2550.0,Regular Gasoline,-1,27.0,0.0,0.0,0.0,31421,False,0.0
2011,Saab,9-3 Convertible,12.93521739,0.0,19.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,4.0,-1,2300.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31546,False,0.0
2011,Saab,9-3 SportCombi,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,4.0,-1,2550.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,31549,False,0.0
2012,Audi,A8,14.16714286,0.0,17.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,8.0,-1,3100.0,Premium Gasoline,-1,27.0,0.0,0.0,0.0,31582,False,0.0
2012,Cadillac,CTS,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,27.0,0.0,0.0,0.0,31583,False,0.0
2012,Audi,A3 quattro,12.39625,0.0,20.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2700.0,Premium Gasoline,-1,28.0,0.0,0.0,0.0,31590,False,0.0
2012,Volkswagen,Jetta SportWagen,11.16234375,0.0,28.0,0.0,0.0,0.0,315.0,32.0,0.0,0.0,0.0,4.0,-1,1850.0,Diesel,-1,39.0,0.0,0.0,0.0,31593,False,0.0
2012,Acura,TSX,12.39625,0.0,20.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2700.0,Premium Gasoline,-1,28.0,0.0,0.0,0.0,31674,False,0.0
2012,BMW,650i Coupe,17.50058824,0.0,14.0,0.0,0.0,0.0,-1.0,17.0,0.0,0.0,0.0,8.0,-1,3850.0,Premium Gasoline,-1,22.0,0.0,0.0,0.0,31678,False,0.0
2012,Kia,Forte Koup,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,31690,False,0.0
2012,Mazda,3,11.01888889,0.0,23.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,1950.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,31695,False,0.0
2012,Mercedes-Benz,C250,11.9004,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2600.0,Premium Gasoline,-1,30.0,0.0,0.0,0.0,31700,False,0.0
2012,Mercedes-Benz,C63 AMG,19.834,0.0,13.0,0.0,0.0,0.0,-1.0,15.0,0.0,0.0,0.0,8.0,-1,4350.0,Premium Gasoline,-1,19.0,0.0,0.0,0.0,31702,False,0.0
2012,Nissan,Versa,9.917,0.0,26.0,0.0,0.0,0.0,-1.0,29.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,34.0,0.0,0.0,0.0,31719,False,0.0
2012,Suzuki,SX4 Sedan,10.62535714,0.0,25.0,0.0,0.0,0.0,-1.0,27.0,0.0,0.0,0.0,4.0,-1,1900.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,31725,False,0.0
2012,Toyota,Yaris,9.597096774,0.0,29.0,0.0,0.0,0.0,-1.0,31.0,0.0,0.0,0.0,4.0,-1,1700.0,Regular Gasoline,-1,34.0,0.0,0.0,0.0,31734,False,0.0
2012,Bentley,Mulsanne,22.88538462,0.0,10.0,0.0,0.0,0.0,-1.0,13.0,0.0,0.0,0.0,8.0,-1,5050.0,Premium Gasoline,-1,17.0,0.0,0.0,0.0,31736,False,0.0
2012,Buick,Regal,12.93521739,0.0,19.0,0.0,0.0,0.0,-1.0,23.0,0.0,0.0,0.0,4.0,-1,2300.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,31740,False,0.0
2012,Buick,Regal,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,4.0,-1,2400.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31742,False,0.0
2012,Dodge,Challenger,14.16714286,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2550.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,31744,False,0.0
2012,Jaguar,XF,15.65842105,0.0,16.0,0.0,0.0,0.0,-1.0,18.0,0.0,0.0,0.0,8.0,-1,3450.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,31749,False,0.0
2012,Kia,Forte Eco,9.917,0.0,26.0,0.0,0.0,0.0,-1.0,29.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,35.0,0.0,0.0,0.0,31752,False,0.0
2012,Kia,Forte,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,31753,False,0.0
2012,Kia,Optima,11.01888889,0.0,23.0,0.0,0.0,0.0,-1.0,27.0,0.0,0.0,0.0,4.0,-1,1950.0,Regular Gasoline,-1,33.0,0.0,0.0,0.0,31756,False,0.0
2012,Subaru,Legacy AWD,14.16714286,0.0,18.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,4.0,-1,3100.0,Premium Gasoline,-1,24.0,0.0,0.0,0.0,31763,False,0.0
2012,Subaru,Legacy AWD,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,2650.0,Regular Gasoline,-1,24.0,0.0,0.0,0.0,31764,False,0.0
2012,Volkswagen,Passat,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,5.0,-1,2100.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,31768,False,0.0
2012,Volkswagen,Passat,11.44269231,0.0,21.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,5.0,-1,2050.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,31769,False,0.0
2012,Kia,Soul,11.9004,0.0,23.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,31826,False,0.0
2012,Kia,Soul,11.44269231,0.0,24.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,31827,False,0.0
2012,Chevrolet,Sonic,9.2971875,0.0,28.0,0.0,0.0,0.0,-1.0,32.0,0.0,0.0,0.0,4.0,-1,1650.0,Regular Gasoline,-1,38.0,0.0,0.0,0.0,32052,False,0.0
2012,Honda,Insight,7.256341463,0.0,39.0,0.0,0.0,0.0,-1.0,41.0,0.0,0.0,0.0,4.0,-1,1300.0,Regular Gasoline,-1,42.0,0.0,0.0,0.0,32053,False,0.0
2012,Lexus,HS 250h,8.750294118,0.0,34.0,0.0,0.0,0.0,-1.0,33.0,0.0,0.0,0.0,4.0,-1,1550.0,Regular Gasoline,-1,32.0,0.0,0.0,0.0,32055,False,0.0
2012,Mazda,3 DI 4-Door,9.917,0.0,26.0,0.0,0.0,0.0,-1.0,30.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,37.0,0.0,0.0,0.0,32056,False,0.0
2012,Mitsubishi,Lancer,11.9004,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2100.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,32060,False,0.0
2012,Mitsubishi,Lancer,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2050.0,Regular Gasoline,-1,29.0,0.0,0.0,0.0,32061,False,0.0
2012,Acura,RL,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,19.0,0.0,0.0,0.0,6.0,-1,3250.0,Premium Gasoline,-1,23.0,0.0,0.0,0.0,32066,False,0.0
2012,BMW,528i,11.01888889,0.0,23.0,0.0,0.0,0.0,-1.0,27.0,0.0,0.0,0.0,4.0,-1,2400.0,Premium Gasoline,-1,34.0,0.0,0.0,0.0,32067,False,0.0
2012,BMW,528i xDrive,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,4.0,-1,2500.0,Premium Gasoline,-1,32.0,0.0,0.0,0.0,32068,False,0.0
2012,Mazda,3 DI 5-Door,9.917,0.0,26.0,0.0,0.0,0.0,-1.0,30.0,0.0,0.0,0.0,4.0,-1,1750.0,Regular Gasoline,-1,36.0,0.0,0.0,0.0,32085,False,0.0
2012,Mercedes-Benz,E350 4matic,13.52318182,0.0,19.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,6.0,-1,2950.0,Premium Gasoline,-1,28.0,0.0,0.0,0.0,32089,False,0.0
2012,BMW,328i xDrive Sport Wagon,14.8755,0.0,17.0,0.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,6.0,-1,3250.0,Premium Gasoline,-1,25.0,0.0,0.0,0.0,32104,False,0.0
2012,Mitsubishi,Lancer Sportback,11.01888889,0.0,24.0,0.0,0.0,0.0,-1.0,27.0,0.0,0.0,0.0,4.0,-1,1950.0,Regular Gasoline,-1,31.0,0.0,0.0,0.0,32106,False,0.0
2012,Nissan,Juke,10.25896552,0.0,27.0,0.0,0.0,0.0,-1.0,28.0,0.0,0.0,0.0,4.0,-1,2250.0,Premium Gasoline,-1,31.0,0.0,0.0,0.0,32108,False,0.0
2012,Mercedes-Benz,E350 4matic (wagon),13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,6.0,-1,2950.0,Premium Gasoline,-1,26.0,0.0,0.0,0.0,32110,False,0.0
2012,Buick,Verano,12.39625,0.0,20.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,30.0,0.0,0.0,0.0,32160,False,0.0
2012,BMW,328i,11.01888889,0.0,22.0,0.0,0.0,0.0,-1.0,26.0,0.0,0.0,0.0,4.0,-1,2400.0,Premium Gasoline,-1,34.0,0.0,0.0,0.0,32176,False,0.0
2012,BMW,335i,11.44269231,0.0,22.0,0.0,0.0,0.0,-1.0,25.0,0.0,0.0,0.0,6.0,-1,2500.0,Premium Gasoline,-1,32.0,0.0,0.0,0.0,32177,False,0.0
2012,Chevrolet,Camaro,21.25071429,0.0,11.0,0.0,0.0,0.0,-1.0,14.0,0.0,0.0,0.0,8.0,-1,3800.0,Regular Gasoline,-1,18.0,0.0,0.0,0.0,32179,False,0.0
2012,Buick,Regal,13.52318182,0.0,18.0,0.0,0.0,0.0,-1.0,21.0,0.0,0.0,0.0,4.0,-1,2400.0,Regular Gasoline,-1,26.0,0.0,0.0,0.0,32185,False,0.0
2012,Hyundai,Sonata Hybrid,8.264166667,0.0,34.0,0.0,0.0,0.0,-1.0,36.0,0.0,0.0,0.0,4.0,-1,1500.0,Regular Gasoline,-1,39.0,0.0,0.0,0.0,32186,False,0.0
2012,Toyota,Matrix,13.52318182,0.0,20.0,0.0,0.0,0.0,-1.0,22.0,0.0,0.0,0.0,4.0,-1,2400.0,Regular Gasoline,-1,25.0,0.0,0.0,0.0,32193,False,0.0
2012,Toyota,Matrix,12.39625,0.0,21.0,0.0,0.0,0.0,-1.0,24.0,0.0,0.0,0.0,4.0,-1,2200.0,Regular Gasoline,-1,28.0,0.0,0.0,0.0,32195,False,0.0
2013,Volkswagen,CC,11.9004,0.0,21.0,0.0,0.0,0.0,349.0,25.0,0.0,0.0,0.0,4.0,6,2600.0,Premium Gasoline,6,31.0,0.0,0.0,0.0,32205,False,0.0
2013,Lexus,GS 350,12.93521739,0.0,19.0,0.0,0.0,0.0,393.0,22.0,0.0,0.0,0.0,6.0,6,2850.0,Premium Gasoline,6,28.0,0.0,0.0,0.0,32209,False,0.0
2013,Lexus,GS 350 AWD,14.16714286,0.0,18.0,0.0,0.0,0.0,412.0,21.0,0.0,0.0,0.0,6.0,5,3100.0,Premium Gasoline,5,26.0,0.0,0.0,0.0,32210,False,0.0
2013,Kia,Rio,9.2971875,0.0,29.0,0.0,0.0,0.0,283.0,32.0,0.0,0.0,0.0,4.0,8,1650.0,Regular Gasoline,8,37.0,0.0,0.0,0.0,32250,False,0.0
2013,Kia,Rio Eco,9.2971875,0.0,30.0,0.0,0.0,0.0,279.0,32.0,0.0,0.0,0.0,4.0,8,1650.0,Regular Gasoline,8,36.0,0.0,0.0,0.0,32251,False,0.0
